DDL_NAME|ENTITY_NAME|ELEMENT_NAME|BASE_OBJECT|BASE_FIELD|IS_CALCULATED
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|REFERENCEDOCUMENTNUMBER|LIKP|XBLNR|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|RELEASEDCREDITAMOUNT|LIKP|AMTBL|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|ROUTESCHEDULE|LIKP|AULWE|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SALESDISTRICT|LIKP|BZIRK|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SALESOFFICE|LIKP|VKBUR|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SALESORGANIZATION|LIKP|VKORG|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SALESORGFORINTCOBILLING|LIKP|VKOIV|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SDDOCUMENTCATEGORY|LIKP|VBTYP|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SHIPMENTBLOCKREASON|LIKP|TRSPG|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SHIPPINGCONDITION|LIKP|VSBED|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SHIPPINGGROUPNUMBER|LIKP|RFM_PSST_GROUP|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SHIPPINGLOCATIONTIMEZONE|LIKP|TZONIS|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SHIPPINGPOINT|LIKP|VSTEL|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SHIPPINGTYPE|LIKP|VSART|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SHIPTOPARTY|LIKP|KUNNR|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SOLDTOPARTY|LIKP|KUNAG|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SPECIALPROCESSINGCODE|LIKP|SDABW|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|STATISTICSCURRENCY|LIKP|STWAE|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|SUPPLIER|LIKP|LIFNR|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|TOTALBLOCKSTATUS|LIKP|SPSTG|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|TOTALCREDITCHECKSTATUS|LIKP|CMGST|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|TOTALNETAMOUNT|LIKP|NETWR|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|TOTALNUMBEROFPACKAGE|LIKP|ANZPK|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|TRANSACTIONCURRENCY|LIKP|WAERK|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|TRANSPORTATIONGROUP|LIKP|TRAGR|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|TRANSPORTATIONPLANNINGDATE|LIKP|TDDAT|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|TRANSPORTATIONPLANNINGSTATUS|LIKP|TRSTA|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|TRANSPORTATIONPLANNINGTIME|LIKP|TDUHR|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|UNLOADINGPOINTNAME|LIKP|ABLAD|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|WAREHOUSE|LIKP|LGNUM|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|WAREHOUSEGATE|LIKP|LGTOR|
I_DELIVERYDOCUMENT|I_DELIVERYDOCUMENT|WAREHOUSESTAGINGAREA|LIKP|LGBZO|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ACTUALDELIVEREDQTYINBASEUNIT|LIPS|LGMNG|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ACTUALDELIVERYQUANTITY|LIPS|LFIMG|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ADDITIONALCUSTOMERGROUP1|LIPS|KVGR1|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ADDITIONALCUSTOMERGROUP2|LIPS|KVGR2|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ADDITIONALCUSTOMERGROUP3|LIPS|KVGR3|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ADDITIONALCUSTOMERGROUP4|LIPS|KVGR4|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ADDITIONALCUSTOMERGROUP5|LIPS|KVGR5|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ADDITIONALMATERIALGROUP1|LIPS|MVGR1|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ADDITIONALMATERIALGROUP2|LIPS|MVGR2|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ADDITIONALMATERIALGROUP3|LIPS|MVGR3|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ADDITIONALMATERIALGROUP4|LIPS|MVGR4|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ADDITIONALMATERIALGROUP5|LIPS|MVGR5|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ALTERNATEPRODUCTNUMBER|LIPS|SPE_ALTERNATE|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|BASEUNIT|LIPS|MEINS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|BATCH|LIPS|CHARG|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|BATCHBYSUPPLIER|LIPS|LICHN|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|BATCHCLASSIFICATION|LIPS|CUOBJ_CH|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|BATCHSEARCHSTRATEGY|LIPS|KNUMH_CH|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|BOMEXPLOSION|LIPS|SERNR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|BUSINESSAREA|LIPS|GSBER|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CHMLCMPLNCSTATUS|LIPS|PCSTA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CONDITIONUNIT|LIPS|KMEIN|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CONSUMPTIONPOSTING|LIPS|KZVBR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CONTROLLINGAREA|LIPS|KOKRS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CONVERSIONFACTOR|LIPS|UMREF|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|COSTCENTER|LIPS|KOSTL|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|COSTINDOCUMENTCURRENCY|LIPS|WAVWR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CREATEDBYUSER|LIPS|ERNAM|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CREATIONDATE|LIPS|ERDAT|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CREATIONTIME|LIPS|ERZET|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CREDITRELATEDPRICE|LIPS|CMPRE_FLT|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CREDITRELATEDPRICEAMOUNT|I_DELIVERYDOCUMENTITEM|CREDITRELATEDPRICEAMOUNT|X
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CUMULATIVEBATCHQTYINBASEUNIT|LIPS|KCMENG|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|CUSTENGINEERINGCHGSTATUS|LIPS|AESKD|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DANGEROUSGOODSSTATUS|LIPS|DGSTA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYDOCUMENT|LIPS|VBELN|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYDOCUMENTITEM|LIPS|POSNR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYDOCUMENTITEMBYSUPPLIER|LIPS|LIFEXPOS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYDOCUMENTITEMCATEGORY|LIPS|PSTYV|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYDOCUMENTITEMTEXT|LIPS|ARKTX|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYGROUP|LIPS|GRKOR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYITEMRESOURCEID|LIPS|RESOURCE_ID|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYQUANTITYUNIT|LIPS|VRKME|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYRELATEDBILLINGSTATUS|LIPS|FKSTA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYTOBASEQUANTITYDNMNTR|LIPS|UMVKN|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYTOBASEQUANTITYNMRTR|LIPS|UMVKZ|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DELIVERYTOBASEUNITCNVRSNFCTR|LIPS|UMREV|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DEPARTMENTCLASSIFICATIONBYCUST|LIPS|ABTNR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DISTRIBUTIONCHANNEL|LIPS|VTWEG|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|DIVISION|LIPS|SPART|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|EU_DELIVERYITEMARCSTATUS|LIPS|ARC_STATUS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|FINANCIALCHAIN|LIPS|FINANCIAL_CHAIN_ID|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|FIXEDSHIPGPROCGDURATIONINDAYS|LIPS|VBEAF|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|FLDLOGSSTATUS|LIPS|FLPKZ|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|FUNCTIONALAREA|LIPS|FKBER|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|GLACCOUNT|LIPS|KONTO|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|GOODSMOVEMENTREASONCODE|LIPS|GRUND|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|GOODSMOVEMENTSTATUS|LIPS|WBSTA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|GOODSMOVEMENTTYPE|LIPS|BWART|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|HIGHERLEVELITEM|LIPS|UEPOS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|HIGHERLEVELITEMUSAGE|LIPS|UEPVW|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|HIGHERLVLITMOFBATSPLTITM|LIPS|UECHA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|INSPECTIONLOT|LIPS|QPLOS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|INSPECTIONPARTIALLOT|LIPS|QTLOS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|INTCOREFSDDOCUMENT|LIPS|ICO_VGBEL|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|INTCOREFSDDOCUMENTCATEGORY|LIPS|ICO_VGTYP|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|INTCOREFSDDOCUMENTITEM|LIPS|ICO_VGPOS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|INTDELIVERYSCHEDULENUMBER|LIPS|ABRLI|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|INTERCOMPANYBILLINGSTATUS|I_DELIVERYDOCUMENTITEM|INTERCOMPANYBILLINGSTATUS|X
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|INTERNATIONALARTICLENUMBER|LIPS|EAN11|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|INVENTORYSPECIALSTOCKTYPE|LIPS|SOBKZ|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|INVENTORYVALUATIONTYPE|LIPS|BWTAR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISCOMPLETELYDELIVERED|LIPS|SPE_GEN_ELIKZ|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISNOTGOODSMOVEMENTSRELEVANT|LIPS|NOWAB|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISRETURNSITEM|I_DELIVERYDOCUMENTITEM|ISRETURNSITEM|X
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISSEPARATEVALUATION|LIPS|BWTEX|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISSGORRCVGBATCH|LIPS|UMCHA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISSGORRCVGMATERIAL|LIPS|UMMAT|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISSGORRCVGRESOURCEID|LIPS|UMRESOURCE_ID|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISSGORRCVGSPCLSTOCKIND|LIPS|UMSOK|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISSGORRCVGSTOCKCATEGORY|LIPS|UMBSQ|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISSGORRCVGVALUATIONTYPE|LIPS|UMBAR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISSUINGORRECEIVINGPLANT|LIPS|UMWRK|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ISSUINGORRECEIVINGSTORAGELOC|LIPS|UMLGO|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMBILLINGBLOCKREASON|LIPS|FAKSP|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMBILLINGINCOMPLETIONSTATUS|LIPS|UVFAK|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMDELIVERYINCOMPLETIONSTATUS|LIPS|UVVLK|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMGDSMVTINCOMPLETIONSTS|LIPS|UVWAK|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMGENERALINCOMPLETIONSTATUS|LIPS|UVALL|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMGROSSWEIGHT|LIPS|BRGEW|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMHASVALUEADDEDSERVICE|LIPS|FSH_VAS_REL|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMISBILLINGRELEVANT|LIPS|FKREL|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMNETWEIGHT|LIPS|NTGEW|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMPACKINGINCOMPLETIONSTATUS|LIPS|UVPAK|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMPICKINGINCOMPLETIONSTATUS|LIPS|UVPIK|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMVOLUME|LIPS|VOLUM|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMVOLUMEUNIT|LIPS|VOLEH|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ITEMWEIGHTUNIT|LIPS|GEWEI|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|LASTCHANGEDATE|LIPS|AEDAT|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|LOADINGGROUP|LIPS|LADGR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|LOADINGPOINTFORDELIVERY|LIPS|LOADING_POINT|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|MANDT|LIPS|MANDT|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|MANUFACTUREDATE|LIPS|HSDAT|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|MATERIAL|LIPS|MATNR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|MATERIALBYCUSTOMER|LIPS|KDMAT|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|MATERIALFREIGHTGROUP|LIPS|MFRGR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|MATERIALGROUP|LIPS|MATKL|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|MATERIALISBATCHMANAGED|LIPS|XCHPF|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|MATERIALISINTBATCHMANAGED|LIPS|XCHAR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|MATERIALTYPEPRIMARY|LIPS|MTART|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|NETPRICEAMOUNT|LIPS|NETPR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|NUMBEROFSERIALNUMBERS|LIPS|ANZSN|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ORDERDOCUMENT|LIPS|KDAUF|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ORDERID|LIPS|AUFNR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ORDERITEM|LIPS|POSNR_PP|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ORIGINALDELIVERYQUANTITY|LIPS|ORMNG|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ORIGINALLYREQUESTEDMATERIAL|LIPS|MATWA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|ORIGINSDDOCUMENT|LIPS|VBELV|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|OVERDELIVTOLRTDLMTRATIOINPCT|LIPS|UEBTO|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PACKINGSTATUS|LIPS|PKSTA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PARTIALDELIVERYISALLOWED|LIPS|KZTLF|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PAYMENTGUARANTEEFORM|LIPS|ABFOR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PICKINGCONFIRMATIONSTATUS|LIPS|KOQUA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PICKINGCONTROL|LIPS|KOMKZ|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PICKINGSTATUS|LIPS|KOSTA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PLANNINGMATERIAL|LIPS|VPMAT|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PLANNINGPLANT|LIPS|VPWRK|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PLANT|LIPS|WERKS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRIMARYPOSTINGSWITCH|LIPS|SHKZG_UM|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCT|LIPS|MATNR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTAVAILABILITYDATE|LIPS|MBDAT|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTAVAILABILITYTIME|LIPS|MBUHR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTCHARACTERISTIC1|LIPS|WRF_CHARSTC1|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTCHARACTERISTIC2|LIPS|WRF_CHARSTC2|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTCHARACTERISTIC3|LIPS|WRF_CHARSTC3|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTCOLLECTION|LIPS|FSH_COLLECTION|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTCONFIGURATION|LIPS|CUOBJ|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTGROUP|LIPS|MATKL|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTGROUPBASEUNIT|LIPS|PRBME|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTHIERARCHYNODE|LIPS|PRODH|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTSEASON|LIPS|FSH_SEASON|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTSEASONYEAR|LIPS|FSH_SEASON_YEAR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PRODUCTTHEME|LIPS|FSH_THEME|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PROFITABILITYSEGMENT|I_DELIVERYDOCUMENTITEM|PROFITABILITYSEGMENT|X
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PROFITABILITYSEGMENT_2|LIPS|PAOBJNR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PROFITCENTER|LIPS|PRCTR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PROOFOFDELIVERYRELEVANCECODE|LIPS|PODREL|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PROOFOFDELIVERYSTATUS|LIPS|PDSTA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PURCHASEORDER|I_DELIVERYDOCUMENTITEM|PURCHASEORDER|X
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|PURCHASEORDERITEM|I_DELIVERYDOCUMENTITEM|PURCHASEORDERITEM|X
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|QTYINPURCHASEORDERPRICEUNIT|LIPS|BPMNG|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|QUANTITYISFIXED|LIPS|FMENG|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|RECEIVINGPOINT|LIPS|EMPST|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|REFERENCEDOCUMENTLOGICALSYSTEM|LIPS|VGSYS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|REFERENCESDDOCUMENT|LIPS|VGBEL|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|REFERENCESDDOCUMENTCATEGORY|LIPS|VGTYP|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|REFERENCESDDOCUMENTITEM|LIPS|VGPOS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|REQUIREMENTSEGMENT|LIPS|SGT_RCAT|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|RESERVATION|LIPS|RSNUM|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|RESERVATIONITEM|LIPS|RSPOS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|RESERVATIONRECORDTYPE|LIPS|RSART|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|RETAILPROMOTION|LIPS|AKTNR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|RETURNSDELIVERYITEMCODE|LIPS|SHKZG|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|RFMRESERVATION|LIPS|FSH_RSNUM|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|RFMRESERVATIONITEM|LIPS|FSH_RSPOS|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SAFETYDATASHEETSTATUS|LIPS|SDSSTA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SALESDOCUMENTITEMTYPE|LIPS|POSAR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SALESGROUP|LIPS|VKGRP|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SALESOFFICE|LIPS|VKBUR|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SALESSDDOCUMENTCATEGORY|LIPS|VBTYV|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SCHEDULINGAGREEMENTRELEASETYPE|LIPS|ABART|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SDDOCUMENTCATEGORY|LIKP|VBTYP|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SDDOCUMENTITEM|LIPS|POSNV|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SDPROCESSSTATUS|LIPS|GBSTA|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SERVICEDOCUMENT|LIPS|SERVICE_DOC_ID|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SERVICEDOCUMENTITEM|LIPS|SERVICE_DOC_ITEM_ID|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SERVICEDOCUMENTTYPE|LIPS|SERVICE_DOC_TYPE|
I_DELIVERYDOCUMENTITEM|I_DELIVERYDOCUMENTITEM|SHELFLIFEEXPIRATIONDATE|LIPS|VFDAT|
